Station,Date,Time,WL,Sigma,I,L
9431647,10/18/2003,8:00,0.419,0.108,0,0
9431647,10/18/2003,9:00,0.619,0.092,0,0
9431647,10/18/2003,10:00,0.886,0.094,0,0
9431647,10/18/2003,11:00,1.151,0.095,0,0
9431647,10/18/2003,12:00,1.416,0.093,0,0
9431647,10/18/2003,13:00,1.587,0.114,0,0
9431647,10/18/2003,14:00,1.674,0.098,0,0
9431647,10/18/2003,15:00,1.715,0.1,0,0
9431647,10/18/2003,16:00,1.678,0.088,0,0
9431647,10/18/2003,17:00,1.612,0.125,0,0
9431647,10/18/2003,18:00,1.547,0.124,0,0
9431647,10/18/2003,19:00,1.463,0.122,0,0
9431647,10/18/2003,20:00,1.531,0.113,0,0
9431647,10/18/2003,21:00,1.604,0.136,0,0
9431647,10/18/2003,22:00,1.717,0.147,0,0
9431647,10/18/2003,23:00,1.898,0.147,0,0
9431647,10/19/2003,0:00,1.904,0.176,0,0
9431647,10/19/2003,1:00,1.965,0.109,0,0
9431647,10/19/2003,2:00,1.846,0.099,0,0
9431647,10/19/2003,3:00,1.603,0.145,0,0
9431647,10/19/2003,4:00,1.357,0.116,0,0
9431647,10/19/2003,5:00,0.977,0,0,
9431647,10/19/2003,6:00,0.771,0.142,0,0
9431647,10/19/2003,7:00,0.526,0.105,0,0
9431647,10/19/2003,8:00,0.444,0.111,0,0
9431647,10/19/2003,9:00,0.502,0.112,0,0
9431647,10/19/2003,10:00,0.614,0.117,0,0
9431647,10/19/2003,11:00,0.92,0.12,0,0
9431647,10/19/2003,12:00,1.194,0.103,0,0
9431647,10/19/2003,13:00,1.451,0.143,0,0
9431647,10/19/2003,14:00,1.662,0.141,0,0
9431647,10/19/2003,15:00,1.771,0.146,0,0
9431647,10/19/2003,16:00,1.83,0.104,0,0
9431647,10/19/2003,17:00,1.753,0.13,0,0
9431647,10/19/2003,18:00,1.629,0.118,0,0
9431647,10/19/2003,19:00,1.496,0.114,0,0
9431647,10/19/2003,20:00,1.399,0.15,0,0
9431647,10/19/2003,21:00,1.398,0.109,0,0
9431647,10/19/2003,22:00,1.471,0.094,0,0
9431647,10/19/2003,23:00,1.613,0.107,0,0
9431647,10/20/2003,0:00,1.775,0.084,0,0
9431647,10/20/2003,1:00,1.823,0.1,0,0
9431647,10/20/2003,2:00,1.922,0.092,0,0
9431647,10/20/2003,3:00,1.829,0.118,0,0
9431647,10/20/2003,4:00,1.674,0.089,0,0
9431647,10/20/2003,5:00,1.394,0.089,0,0
9431647,10/20/2003,6:00,1.062,0.048,0,0
9431647,10/20/2003,7:00,0.763,0.062,0,0
9431647,10/20/2003,8:00,0.538,0.067,0,0
9431647,10/20/2003,9:00,0.379,0.063,0,0
9431647,10/20/2003,10:00,0.47,0.064,0,0
9431647,10/20/2003,11:00,0.653,0.07,0,0
9431647,10/20/2003,12:00,0.903,0.089,0,0
9431647,10/20/2003,13:00,1.238,0.08,0,0
9431647,10/20/2003,14:00,1.577,0.08,0,0
9431647,10/20/2003,15:00,1.835,0.083,0,0
9431647,10/20/2003,16:00,1.949,0.086,0,0
9431647,10/20/2003,17:00,1.904,0.097,0,0
9431647,10/20/2003,18:00,1.804,0.076,0,0
9431647,10/20/2003,19:00,1.613,0.074,0,0
9431647,10/20/2003,20:00,1.42,0.095,0,0
9431647,10/20/2003,21:00,1.246,0.075,0,0
9431647,10/20/2003,22:00,1.233,0.083,0,0
9431647,10/20/2003,23:00,1.325,0.059,0,0
9431647,10/21/2003,0:00,1.475,0.079,0,0
9431647,10/21/2003,1:00,1.672,0.089,0,0
9431647,10/21/2003,2:00,1.87,0.085,0,0
9431647,10/21/2003,3:00,1.956,0.079,0,0
9431647,10/21/2003,4:00,1.915,0.086,0,0
9431647,10/21/2003,5:00,1.714,0.067,0,0
9431647,10/21/2003,6:00,1.405,0.082,0,0
9431647,10/21/2003,7:00,1.027,0,0,
9431647,10/21/2003,8:00,0.641,0.081,0,0
9431647,10/21/2003,9:00,0.384,0.046,0,0
9431647,10/21/2003,10:00,0.27,0.053,0,0
9431647,10/21/2003,11:00,0.344,0.069,0,0
9431647,10/21/2003,12:00,0.571,0.07,0,0
9431647,10/21/2003,13:00,0.949,0.079,0,0
9431647,10/21/2003,14:00,1.348,0.088,0,0
9431647,10/21/2003,15:00,1.69,0.066,0,0
9431647,10/21/2003,16:00,1.935,0.097,0,0
9431647,10/21/2003,17:00,2.046,0.106,0,0
9431647,10/21/2003,18:00,1.941,0.088,0,0
9431647,10/21/2003,19:00,1.706,0.084,0,0
9431647,10/21/2003,20:00,1.408,0.073,0,0
9431647,10/21/2003,21:00,1.188,0.081,0,0
9431647,10/21/2003,22:00,1.01,0.075,0,0
9431647,10/21/2003,23:00,0.995,0.078,0,0
9431647,10/22/2003,0:00,1.083,0.073,0,0
9431647,10/22/2003,1:00,1.388,0.069,0,0
9431647,10/22/2003,2:00,1.645,0.068,0,0
9431647,10/22/2003,3:00,1.911,0.097,0,0
9431647,10/22/2003,4:00,2.065,0.084,0,0
9431647,10/22/2003,5:00,1.991,0.105,0,0
9431647,10/22/2003,6:00,1.836,0.086,0,0
9431647,10/22/2003,7:00,1.472,0.073,0,0
9431647,10/22/2003,8:00,1.04,0.068,0,0
9431647,10/22/2003,9:00,0.636,0.055,0,0
9431647,10/22/2003,10:00,0.351,0.074,0,0
9431647,10/22/2003,11:00,0.3,0.059,0,0
9431647,10/22/2003,12:00,0.417,0.053,0,0
9431647,10/22/2003,13:00,0.702,0.043,0,0
9431647,10/22/2003,14:00,1.178,0.063,0,0
9431647,10/22/2003,15:00,1.6,0.07,0,0
9431647,10/22/2003,16:00,1.962,0.073,0,0
9431647,10/22/2003,17:00,2.175,0.067,0,0
9431647,10/22/2003,18:00,2.143,0.066,0,0
9431647,10/22/2003,19:00,1.933,0,0,
9431647,10/22/2003,20:00,1.584,0.1,0,0
9431647,10/22/2003,21:00,1.229,0.064,0,0
9431647,10/22/2003,22:00,0.85,0.059,0,0
9431647,10/22/2003,23:00,0.679,0.059,0,0
9431647,10/23/2003,0:00,0.68,0.055,0,0
9431647,10/23/2003,1:00,0.875,0.068,0,0
9431647,10/23/2003,2:00,1.224,0.063,0,0
9431647,10/23/2003,3:00,1.587,0.044,0,0
9431647,10/23/2003,4:00,1.884,0.074,0,0
9431647,10/23/2003,5:00,2.037,0.057,0,0
9431647,10/23/2003,6:00,1.998,0.057,0,0
9431647,10/23/2003,7:00,1.717,0.048,0,0
9431647,10/23/2003,8:00,1.315,0.05,0,0
9431647,10/23/2003,9:00,0.83,0.039,0,0
9431647,10/23/2003,10:00,0.434,0.041,0,0
9431647,10/23/2003,11:00,0.196,0.056,0,0
9431647,10/23/2003,12:00,0.171,0.05,0,0
9431647,10/23/2003,13:00,0.382,0.05,0,0
9431647,10/23/2003,14:00,0.783,0.044,0,0
9431647,10/23/2003,15:00,1.289,0.033,0,0
9431647,10/23/2003,16:00,1.796,0.047,0,0
9431647,10/23/2003,17:00,2.08,0.047,0,0
9431647,10/23/2003,18:00,2.192,0.055,0,0
9431647,10/23/2003,19:00,2.045,0.055,0,0
9431647,10/23/2003,20:00,1.7,0.029,0,0
9431647,10/23/2003,21:00,1.196,0.033,0,0
9431647,10/23/2003,22:00,0.702,0.033,0,0
9431647,10/23/2003,23:00,0.342,0.025,0,0
9431647,10/24/2003,0:00,0.212,0.023,0,0
9431647,10/24/2003,1:00,0.301,0.027,0,0
9431647,10/24/2003,2:00,0.624,0.028,0,0
9431647,10/24/2003,3:00,1.039,0.037,0,0
9431647,10/24/2003,4:00,1.511,0.027,0,0
9431647,10/24/2003,5:00,1.857,0.045,0,0
9431647,10/24/2003,6:00,2.01,0.033,0,0
9431647,10/24/2003,7:00,1.952,0.043,0,0
9431647,10/24/2003,8:00,1.627,0.029,0,0
9431647,10/24/2003,9:00,1.207,0.037,0,0
9431647,10/24/2003,10:00,0.714,0.023,0,0
9431647,10/24/2003,11:00,0.338,0.022,0,0
9431647,10/24/2003,12:00,0.178,0.025,0,0
9431647,10/24/2003,13:00,0.26,0.024,0,0
9431647,10/24/2003,14:00,0.54,0.034,0,0
9431647,10/24/2003,15:00,1.042,0.019,0,0
9431647,10/24/2003,16:00,1.595,0.029,0,0
9431647,10/24/2003,17:00,2.036,0.033,0,0
9431647,10/24/2003,18:00,2.291,0.046,0,0
9431647,10/24/2003,19:00,2.241,0.037,0,0
9431647,10/24/2003,20:00,1.954,0.042,0,0
9431647,10/24/2003,21:00,1.449,0.034,0,0
9431647,10/24/2003,22:00,0.884,0.032,0,0
9431647,10/24/2003,23:00,0.327,0.027,0,0
9431647,10/25/2003,0:00,-0.028,0.023,0,0
9431647,10/25/2003,1:00,-0.167,0.018,0,0
9431647,10/25/2003,2:00,0.026,0.025,0,0
9431647,10/25/2003,3:00,0.451,0.026,0,0
9431647,10/25/2003,4:00,0.984,0.028,0,0
9431647,10/25/2003,5:00,1.494,0.037,0,0
9431647,10/25/2003,6:00,1.864,0.032,0,0
9431647,10/25/2003,7:00,2.026,0.044,0,0
9431647,10/25/2003,8:00,1.9,0.026,0,0
9431647,10/25/2003,9:00,1.589,0.038,0,0
9431647,10/25/2003,10:00,1.101,0.033,0,0
9431647,10/25/2003,11:00,0.666,0.028,0,0
9431647,10/25/2003,12:00,0.357,0.02,0,0
9431647,10/25/2003,13:00,0.259,0.019,0,0
9431647,10/25/2003,14:00,0.456,0.028,0,0
9431647,10/25/2003,15:00,0.86,0.026,0,0
9431647,10/25/2003,16:00,1.409,0.036,0,0
9431647,10/25/2003,17:00,1.947,0.043,0,0
9431647,10/25/2003,18:00,2.349,0.048,0,0
9431647,10/25/2003,19:00,2.487,0.046,0,0
9431647,10/25/2003,20:00,2.325,0.048,0,0
9431647,10/25/2003,21:00,1.894,0.053,0,0
9431647,10/25/2003,22:00,1.258,0.039,0,0
9431647,10/25/2003,23:00,0.598,0.035,0,0
9431647,10/26/2003,0:00,0.047,0.032,0,0
9431647,10/26/2003,1:00,-0.313,0.029,0,0
9431647,10/26/2003,2:00,-0.334,0.037,0,0
9431647,10/26/2003,3:00,-0.073,0.03,0,0
9431647,10/26/2003,4:00,0.442,0.031,0,0
9431647,10/26/2003,5:00,1.016,0.034,0,0
9431647,10/26/2003,6:00,1.582,0.066,0,0
9431647,10/26/2003,7:00,1.95,0.045,0,0
9431647,10/26/2003,8:00,2.054,0.059,0,0
9431647,10/26/2003,9:00,1.93,0.064,0,0
9431647,10/26/2003,10:00,1.579,0.046,0,0
9431647,10/26/2003,11:00,1.164,0.038,0,0
9431647,10/26/2003,12:00,0.788,0.04,0,0
9431647,10/26/2003,13:00,0.559,0.034,0,0
9431647,10/26/2003,14:00,0.548,0.044,0,0
9431647,10/26/2003,15:00,0.807,0.045,0,0
9431647,10/26/2003,16:00,1.26,0.039,0,0
9431647,10/26/2003,17:00,1.818,0.053,0,0
9431647,10/26/2003,18:00,2.281,0.053,0,0
9431647,10/26/2003,19:00,2.584,0.07,0,0
9431647,10/26/2003,20:00,2.593,0.075,0,0
9431647,10/26/2003,21:00,2.313,0.063,0,0
9431647,10/26/2003,22:00,1.762,0.065,0,0
9431647,10/26/2003,23:00,1.072,0.057,0,0
9431647,10/27/2003,0:00,0.347,0.042,0,0
9431647,10/27/2003,1:00,-0.173,0.039,0,0
9431647,10/27/2003,2:00,-0.454,0.03,0,0
9431647,10/27/2003,3:00,-0.43,0.037,0,0
9431647,10/27/2003,4:00,-0.127,0.029,0,0
9431647,10/27/2003,5:00,0.441,0.042,0,0
9431647,10/27/2003,6:00,1.042,0.04,0,0
9431647,10/27/2003,7:00,1.578,0.052,0,0
9431647,10/27/2003,8:00,1.916,0.058,0,0
9431647,10/27/2003,9:00,2.053,0.055,0,0
9431647,10/27/2003,10:00,1.887,0.066,0,0
9431647,10/27/2003,11:00,1.558,0.058,0,0
9431647,10/27/2003,12:00,1.182,0.061,0,0
9431647,10/27/2003,13:00,0.858,0.044,0,0
9431647,10/27/2003,14:00,0.703,0.051,0,0
9431647,10/27/2003,15:00,0.788,0.04,0,0
9431647,10/27/2003,16:00,1.077,0.052,0,0
9431647,10/27/2003,17:00,1.567,0.042,0,0
9431647,10/27/2003,18:00,2.042,0.052,0,0
9431647,10/27/2003,19:00,2.453,0.064,0,0
9431647,10/27/2003,20:00,2.637,0.057,0,0
9431647,10/27/2003,21:00,2.572,0.073,0,0
9431647,10/27/2003,22:00,2.162,0.064,0,0
9431647,10/27/2003,23:00,1.578,0.054,0,0
9431647,10/28/2003,0:00,0.859,0.036,0,0
9431647,10/28/2003,1:00,0.18,0.037,0,0
9431647,10/28/2003,2:00,-0.327,0.033,0,0
9431647,10/28/2003,3:00,-0.57,0.052,0,0
9431647,10/28/2003,4:00,-0.479,0.031,0,0
9431647,10/28/2003,5:00,-0.112,0.03,0,0
9431647,10/28/2003,6:00,0.443,0.047,0,0
9431647,10/28/2003,7:00,1.026,0.05,0,0
9431647,10/28/2003,8:00,1.524,0.063,0,0
9431647,10/28/2003,9:00,1.854,0.048,0,0
9431647,10/28/2003,10:00,1.934,0.045,0,0
9431647,10/28/2003,11:00,1.828,0.049,0,0
9431647,10/28/2003,12:00,1.535,0.06,0,0
9431647,10/28/2003,13:00,1.23,0.066,0,0
9431647,10/28/2003,14:00,0.997,0.036,0,0
9431647,10/28/2003,15:00,0.901,0.044,0,0
9431647,10/28/2003,16:00,1.007,0.068,0,0
9431647,10/28/2003,17:00,1.346,0.071,0,0
9431647,10/28/2003,18:00,1.777,0.046,0,0
9431647,10/28/2003,19:00,2.19,0.043,0,0
9431647,10/28/2003,20:00,2.484,0,0,
9431647,10/28/2003,21:00,2.596,0.061,0,0
9431647,10/28/2003,22:00,2.465,0.048,0,0
9431647,10/28/2003,23:00,2.061,0.061,0,0
9431647,10/29/2003,0:00,1.435,0.061,0,0
9431647,10/29/2003,1:00,0.767,0.027,0,0
9431647,10/29/2003,2:00,0.162,0.043,0,0
9431647,10/29/2003,3:00,-0.265,0.019,0,0
9431647,10/29/2003,4:00,-0.453,0.037,0,0
9431647,10/29/2003,5:00,-0.352,0.028,0,0
9431647,10/29/2003,6:00,0.035,0.038,0,0
9431647,10/29/2003,7:00,0.522,0.04,0,0
9431647,10/29/2003,8:00,1.046,0.04,0,0
9431647,10/29/2003,9:00,1.489,0.046,0,0
9431647,10/29/2003,10:00,1.804,0.055,0,0
9431647,10/29/2003,11:00,1.871,0.043,0,0
9431647,10/29/2003,12:00,1.752,0.047,0,0
9431647,10/29/2003,13:00,1.535,0.042,0,0
9431647,10/29/2003,14:00,1.287,0.029,0,0
9431647,10/29/2003,15:00,1.102,0.04,0,0
9431647,10/29/2003,16:00,1.048,0.038,0,0
9431647,10/29/2003,17:00,1.206,0.043,0,0
9431647,10/29/2003,18:00,1.492,0.043,0,0
9431647,10/29/2003,19:00,1.822,0.042,0,0
9431647,10/29/2003,20:00,2.189,0.039,0,0
9431647,10/29/2003,21:00,2.389,0,0,
9431647,10/29/2003,22:00,2.443,0.054,0,0
9431647,10/29/2003,23:00,2.295,0,0,
9431647,10/30/2003,0:00,1.875,0.042,0,0
9431647,10/30/2003,1:00,1.324,0.047,0,0
9431647,10/30/2003,2:00,0.762,0.042,0,0
9431647,10/30/2003,3:00,0.195,0.037,0,0
9431647,10/30/2003,4:00,-0.133,0.037,0,0
9431647,10/30/2003,5:00,-0.299,0.037,0,0
9431647,10/30/2003,6:00,-0.185,0.033,0,0
9431647,10/30/2003,7:00,0.142,0.031,0,0
9431647,10/30/2003,8:00,0.588,0.052,0,0
9431647,10/30/2003,9:00,1.082,0.049,0,0
9431647,10/30/2003,10:00,1.469,0.046,0,0
9431647,10/30/2003,11:00,1.742,0.045,0,0
9431647,10/30/2003,12:00,1.881,0.056,0,0
9431647,10/30/2003,13:00,1.804,0.058,0,0
9431647,10/30/2003,14:00,1.644,0.052,0,0
9431647,10/30/2003,15:00,1.435,0.057,0,0
9431647,10/30/2003,16:00,1.27,0,0,
9431647,10/30/2003,17:00,1.233,0,0,
9431647,10/30/2003,18:00,1.329,0,0,
9431647,10/30/2003,19:00,1.537,0.071,0,0
9431647,10/30/2003,20:00,1.832,0,0,
9431647,10/30/2003,21:00,2.107,0.044,0,0
9431647,10/30/2003,22:00,2.283,0.057,0,0
9431647,10/30/2003,23:00,2.312,0.055,0,0
9431647,10/31/2003,0:00,2.136,0.058,0,0
9431647,10/31/2003,1:00,1.793,0.057,0,0
9431647,10/31/2003,2:00,1.333,0.044,0,0
9431647,10/31/2003,3:00,0.806,0,0,
9431647,10/31/2003,4:00,0.332,0,0,
9431647,10/31/2003,5:00,0.006,0,0,
9431647,10/31/2003,6:00,-0.116,0.031,0,0
9431647,10/31/2003,7:00,-0.073,0.035,0,0
9431647,10/31/2003,8:00,0.227,0.029,0,0
9431647,10/31/2003,9:00,0.624,0.03,0,0
9431647,10/31/2003,10:00,1.031,0.044,0,0
9431647,10/31/2003,11:00,1.421,0.048,0,0
9431647,10/31/2003,12:00,1.675,0.053,0,0
9431647,10/31/2003,13:00,1.797,0.043,0,0
9431647,10/31/2003,14:00,1.777,0.05,0,0
9431647,10/31/2003,15:00,1.627,0.052,0,0
9431647,10/31/2003,16:00,1.456,0.043,0,0
9431647,10/31/2003,17:00,1.324,0,0,
9431647,10/31/2003,18:00,1.232,0.033,0,0
9431647,10/31/2003,19:00,1.283,0.032,0,0
9431647,10/31/2003,20:00,1.42,0.041,0,0
9431647,10/31/2003,21:00,1.633,0.046,0,0
9431647,10/31/2003,22:00,1.886,0.045,0,0
9431647,10/31/2003,23:00,2.036,0.038,0,0
9431647,11/1/2003,0:00,2.064,0.042,0,0
9431647,11/1/2003,1:00,1.94,0.035,0,0
9431647,11/1/2003,2:00,1.674,0.038,0,0
9431647,11/1/2003,3:00,1.263,0.037,0,0
9431647,11/1/2003,4:00,0.808,0.031,0,0
9431647,11/1/2003,5:00,0.399,0.02,0,0
9431647,11/1/2003,6:00,0.079,0.029,0,0
9431647,11/1/2003,7:00,-0.053,0.024,0,0
9431647,11/1/2003,8:00,0.002,0.023,0,0
9431647,11/1/2003,9:00,0.211,0.03,0,0
9431647,11/1/2003,10:00,0.559,0.028,0,0
9431647,11/1/2003,11:00,0.965,0.036,0,0
9431647,11/1/2003,12:00,1.334,0.042,0,0
9431647,11/1/2003,13:00,1.613,0.035,0,0
9431647,11/1/2003,14:00,1.767,0.037,0,0
9431647,11/1/2003,15:00,1.785,0,0,0
9431647,11/1/2003,16:00,1.665,0.037,0,0
9431647,11/1/2003,17:00,1.504,0.033,0,0
9431647,11/1/2003,18:00,1.307,0.03,0,0
9431647,11/1/2003,19:00,1.193,0.03,0,0
9431647,11/1/2003,20:00,1.144,0.024,0,0
9431647,11/1/2003,21:00,1.245,0.025,0,0
9431647,11/1/2003,22:00,1.402,0.033,0,0
9431647,11/1/2003,23:00,1.601,0.025,0,0
9431647,11/2/2003,0:00,1.778,0.031,0,0
9431647,11/2/2003,1:00,1.853,0.031,0,0
9431647,11/2/2003,2:00,1.822,0.026,0,0
9431647,11/2/2003,3:00,1.64,0.028,0,0
9431647,11/2/2003,4:00,1.31,0.027,0,0
9431647,11/2/2003,5:00,0.936,0.024,0,0
9431647,11/2/2003,6:00,0.554,0.024,0,0
9431647,11/2/2003,7:00,0.262,0.018,0,0
9431647,11/2/2003,8:00,0.117,0.02,0,0
9431647,11/2/2003,9:00,0.132,0.023,0,0
9431647,11/2/2003,10:00,0.362,0.02,0,0
9431647,11/2/2003,11:00,0.706,0.024,0,0
9431647,11/2/2003,12:00,1.105,0.031,0,0
9431647,11/2/2003,13:00,1.48,0.043,0,0
9431647,11/2/2003,14:00,1.746,0.042,0,0
9431647,11/2/2003,15:00,1.935,0.047,0,0
9431647,11/2/2003,16:00,1.942,0.039,0,0
9431647,11/2/2003,17:00,1.799,0.049,0,0
9431647,11/2/2003,18:00,1.62,0.036,0,0
9431647,11/2/2003,19:00,1.399,0.061,0,0
9431647,11/2/2003,20:00,1.197,0.066,0,0
9431647,11/2/2003,21:00,1.105,0.057,0,0
9431647,11/2/2003,22:00,1.2,0.057,0,0
9431647,11/2/2003,23:00,1.321,0.06,0,0
9431647,11/3/2003,0:00,1.531,0.029,0,0
9431647,11/3/2003,1:00,1.738,0.048,0,0
9431647,11/3/2003,2:00,1.847,0.05,0,0
9431647,11/3/2003,3:00,1.874,0.051,0,0
9431647,11/3/2003,4:00,1.718,0.049,0,0
9431647,11/3/2003,5:00,1.432,0.037,0,0
9431647,11/3/2003,6:00,1.077,0.04,0,0
9431647,11/3/2003,7:00,0.69,0.033,0,0
9431647,11/3/2003,8:00,0.385,0.032,0,0
9431647,11/3/2003,9:00,0.233,0.03,0,0
9431647,11/3/2003,10:00,0.247,0.032,0,0
9431647,11/3/2003,11:00,0.43,0.026,0,0
9431647,11/3/2003,12:00,0.772,0.027,0,0
9431647,11/3/2003,13:00,1.19,0.038,0,0
9431647,11/3/2003,14:00,1.558,0.045,0,0
9431647,11/3/2003,15:00,1.836,0.05,0,0
9431647,11/3/2003,16:00,1.958,0.038,0,0
9431647,11/3/2003,17:00,1.924,0.036,0,0
9431647,11/3/2003,18:00,1.734,0.041,0,0
9431647,11/3/2003,19:00,1.462,0.034,0,0
9431647,11/3/2003,20:00,1.16,0.032,0,0
9431647,11/3/2003,21:00,0.927,0.039,0,0
9431647,11/3/2003,22:00,0.807,0.031,0,0
9431647,11/3/2003,23:00,0.84,0,0,0
9431647,11/4/2003,0:00,0.971,0.044,0,0
9431647,11/4/2003,1:00,1.247,0.029,0,0
9431647,11/4/2003,2:00,1.496,0.027,0,0
9431647,11/4/2003,3:00,1.68,0.035,0,0
9431647,11/4/2003,4:00,1.737,0.028,0,0
9431647,11/4/2003,5:00,1.639,0.027,0,0
9431647,11/4/2003,6:00,1.402,0.033,0,0
9431647,11/4/2003,7:00,1.026,0.025,0,0
9431647,11/4/2003,8:00,0.691,0.024,0,0
9431647,11/4/2003,9:00,0.383,0.024,0,0
9431647,11/4/2003,10:00,0.259,0.022,0,0
9431647,11/4/2003,11:00,0.328,0.023,0,0
9431647,11/4/2003,12:00,0.553,0.024,0,0
9431647,11/4/2003,13:00,0.913,0.024,0,0
9431647,11/4/2003,14:00,1.331,0,0,0
9431647,11/4/2003,15:00,1.708,0.033,0,0
9431647,11/4/2003,16:00,1.987,0,0,0
9431647,11/4/2003,17:00,2.07,0.037,0,0
9431647,11/4/2003,18:00,1.969,0.03,0,0
9431647,11/4/2003,19:00,1.704,0.027,0,0
9431647,11/4/2003,20:00,1.304,0.04,0,0
9431647,11/4/2003,21:00,0.974,0.035,0,0
9431647,11/4/2003,22:00,0.712,0.04,0,0
9431647,11/4/2003,23:00,0.577,0.029,0,0
9431647,11/5/2003,0:00,0.688,0.039,0,0
9431647,11/5/2003,1:00,0.905,0.054,0,0
9431647,11/5/2003,2:00,1.23,0.053,0,0
9431647,11/5/2003,3:00,1.523,0.048,0,0
9431647,11/5/2003,4:00,1.738,0,0,0
9431647,11/5/2003,5:00,1.82,0,0,0
9431647,11/5/2003,6:00,1.742,0.047,0,0
9431647,11/5/2003,7:00,1.456,0.054,0,0
9431647,11/5/2003,8:00,1.138,0.053,0,0
9431647,11/5/2003,9:00,0.763,0.044,0,0
9431647,11/5/2003,10:00,0.5,0.062,0,0
9431647,11/5/2003,11:00,0.415,0.044,0,0
9431647,11/5/2003,12:00,0.518,0.051,0,0
9431647,11/5/2003,13:00,0.804,0.049,0,0
9431647,11/5/2003,14:00,1.195,0.057,0,0
9431647,11/5/2003,15:00,1.605,0.073,0,0
9431647,11/5/2003,16:00,1.963,0.053,0,0
9431647,11/5/2003,17:00,2.141,0.062,0,0
9431647,11/5/2003,18:00,2.159,0.052,0,0
9431647,11/5/2003,19:00,1.907,0.053,0,0
9431647,11/5/2003,20:00,1.553,0.045,0,0
9431647,11/5/2003,21:00,1.114,0.041,0,0
9431647,11/5/2003,22:00,0.707,0.031,0,0
9431647,11/5/2003,23:00,0.473,0.045,0,0
9431647,11/6/2003,0:00,0.399,0.047,0,0
9431647,11/6/2003,1:00,0.5,0.047,0,0
9431647,11/6/2003,2:00,0.785,0.033,0,0
9431647,11/6/2003,3:00,1.183,0.074,0,0
9431647,11/6/2003,4:00,1.513,0.048,0,0
9431647,11/6/2003,5:00,1.763,0.037,0,0
9431647,11/6/2003,6:00,1.816,0.042,0,0
9431647,11/6/2003,7:00,1.703,0.048,0,0
9431647,11/6/2003,8:00,1.434,0.034,0,0
9431647,11/6/2003,9:00,1.088,0.052,0,0
9431647,11/6/2003,10:00,0.779,0.035,0,0
9431647,11/6/2003,11:00,0.6,0.031,0,0
9431647,11/6/2003,12:00,0.559,0.034,0,0
9431647,11/6/2003,13:00,0.74,0.043,0,0
9431647,11/6/2003,14:00,1.065,0.037,0,0
9431647,11/6/2003,15:00,1.476,0.035,0,0
9431647,11/6/2003,16:00,1.876,0.053,0,0
9431647,11/6/2003,17:00,2.14,0.054,0,0
9431647,11/6/2003,18:00,2.233,0.065,0,0
9431647,11/6/2003,19:00,2.085,0.053,0,0
9431647,11/6/2003,20:00,1.769,0.051,0,0
9431647,11/6/2003,21:00,1.325,0.037,0,0
9431647,11/6/2003,22:00,0.849,0.04,0,0
9431647,11/6/2003,23:00,0.48,0.03,0,0
9431647,11/7/2003,0:00,0.249,0.031,0,0
9431647,11/7/2003,1:00,0.287,0.039,0,0
9431647,11/7/2003,2:00,0.507,0.035,0,0
9431647,11/7/2003,3:00,0.861,0.057,0,0
9431647,11/7/2003,4:00,1.291,0.088,0,0
9431647,11/7/2003,5:00,1.644,0.128,0,0
9431647,11/7/2003,6:00,1.864,0.105,0,0
9431647,11/7/2003,7:00,1.876,0.127,0,0
9431647,11/7/2003,8:00,1.745,0.126,0,0
9431647,11/7/2003,9:00,1.455,0.096,0,0
9431647,11/7/2003,10:00,1.15,0.098,0,0
9431647,11/7/2003,11:00,0.885,0.082,0,0
9431647,11/7/2003,12:00,0.77,0.064,0,0
9431647,11/7/2003,13:00,0.822,0.075,0,0
9431647,11/7/2003,14:00,1.049,0.094,0,0
9431647,11/7/2003,15:00,1.413,0.089,0,0
9431647,11/7/2003,16:00,1.818,0.082,0,0
9431647,11/7/2003,17:00,2.158,0.096,0,0
9431647,11/7/2003,18:00,2.337,0.106,0,0
9431647,11/7/2003,19:00,2.276,0.095,0,0
9431647,11/7/2003,20:00,2.047,0.072,0,0
9431647,11/7/2003,21:00,1.632,0.057,0,0
9431647,11/7/2003,22:00,1.079,0.097,0,0
9431647,11/7/2003,23:00,0.623,0.063,0,0
9431647,11/8/2003,0:00,0.295,0.069,0,0
9431647,11/8/2003,1:00,0.179,0.069,0,0
9431647,11/8/2003,2:00,0.287,0.06,0,0
9431647,11/8/2003,3:00,0.567,0.063,0,0
9431647,11/8/2003,4:00,1.006,0.079,0,0
9431647,11/8/2003,5:00,1.424,0.07,0,0
9431647,11/8/2003,6:00,1.765,0.058,0,0
9431647,11/8/2003,7:00,1.949,0.068,0,0
9431647,11/8/2003,8:00,1.918,0.062,0,0
9431647,11/8/2003,9:00,1.756,0.063,0,0
9431647,11/8/2003,10:00,1.446,0.056,0,0
9431647,11/8/2003,11:00,1.178,0.053,0,0
9431647,11/8/2003,12:00,0.984,0.051,0,0
9431647,11/8/2003,13:00,0.921,0.037,0,0
9431647,11/8/2003,14:00,1.084,0.042,0,0
9431647,11/8/2003,15:00,1.348,0.052,0,0
9431647,11/8/2003,16:00,1.743,0.047,0,0
9431647,11/8/2003,17:00,2.122,0.075,0,0
9431647,11/8/2003,18:00,2.379,0.053,0,0
9431647,11/8/2003,19:00,2.409,0.077,0,0
9431647,11/8/2003,20:00,2.275,0.077,0,0
9431647,11/8/2003,21:00,1.881,0.058,0,0
